OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_PLACE_20|GEOID_PLACE_20|NAMELSAD_PLACE_20|AREALAND_PLACE_20|AREAWATER_PLACE_20|MTFCC_PLACE_20|CLASSFP_PLACE_20|FUNCSTAT_PLACE_20|AREALAND_PART|AREAWATER_PART
221704258472808|84720|ZCTA5 84720|884439734|4644215|G6350|B5|S|27890476260841|4911320|Cedar City city|92888573|207265|G4110|C1|A|50059093|207265
221704258472808|84720|ZCTA5 84720|884439734|4644215|G6350|B5|S|278909097989182|4911435|Cedar Highlands town|23278288|0|G4110|C1|A|23278288|0
221704258472808|84720|ZCTA5 84720|884439734|4644215|G6350|B5|S|278901429704211|4976900|Toquerville city|57484096|0|G4110|C1|A|7810415|0
221704258472829|84721|ZCTA5 84721|484085642|1115554|G6350|B5|S|||||||||420942680|1115554
221704258472829|84721|ZCTA5 84721|484085642|1115554|G6350|B5|S|27890476260841|4911320|Cedar City city|92888573|207265|G4110|C1|A|42829480|0
221704258472829|84721|ZCTA5 84721|484085642|1115554|G6350|B5|S|27890476260842|4923200|Enoch city|20313482|0|G4110|C1|A|20313482|0
221704258472831|84722|ZCTA5 84722|262487242|198008|G6350|B5|S|||||||||255969015|198008
221704258472831|84722|ZCTA5 84722|262487242|198008|G6350|B5|S|280903940364526|4912200|Central CDP|6518227|0|G4210|U1|S|6518227|0
221704258472834|84723|ZCTA5 84723|36558951|8493|G6350|B5|S|||||||||17899060|8493
221704258472834|84723|ZCTA5 84723|36558951|8493|G6350|B5|S|27890188346459|4912970|Circleville town|28600042|0|G4110|C1|A|18422266|0
221704258472834|84723|ZCTA5 84723|36558951|8493|G6350|B5|S|27890188346461|4941350|Kingston town|13985968|0|G4110|C1|A|237625|0
221704258472835|84724|ZCTA5 84724|10549120|0|G6350|B5|S|||||||||7573385|0
221704258472835|84724|ZCTA5 84724|10549120|0|G6350|B5|S|27890476905944|4922650|Elsinore town|3458666|0|G4110|C1|A|2975735|0
221704258472846|84725|ZCTA5 84725|389556081|1763851|G6350|B5|S|||||||||366933285|1763851
221704258472846|84725|ZCTA5 84725|389556081|1763851|G6350|B5|S|278901429704200|4923420|Enterprise city|22622796|0|G4110|C1|A|22622796|0
221704258472851|84726|ZCTA5 84726|895864911|425261|G6350|B5|S|||||||||887314289|424510
221704258472851|84726|ZCTA5 84726|895864911|425261|G6350|B5|S|27890230631868|4923750|Escalante city|8550622|751|G4110|C1|A|8550622|751
221704258472852|84728|ZCTA5 84728|770963506|1202554|G6350|B5|S|||||||||770963506|1202554
221704258472854|84729|ZCTA5 84729|201832002|8866|G6350|B5|S|||||||||183713309|8866
221704258472854|84729|ZCTA5 84729|201832002|8866|G6350|B5|S|278901125989838|4929360|Glendale town|18118693|0|G4110|C1|A|18118693|0
221704258472856|84730|ZCTA5 84730|33674926|74602|G6350|B5|S|||||||||32325884|74602
221704258472856|84730|ZCTA5 84730|33674926|74602|G6350|B5|S|27890476905945|4929580|Glenwood town|1349042|0|G4110|C1|A|1349042|0
221704258472858|84731|ZCTA5 84731|256154547|16703|G6350|B5|S|||||||||256154547|16703
221704258472860|84732|ZCTA5 84732|26462320|0|G6350|B5|S|||||||||26462320|0
221704258472864|84733|ZCTA5 84733|153884468|1036964|G6350|B5|S|||||||||153884468|1036964
221704258472867|84734|ZCTA5 84734|1162321054|3215643|G6350|B5|S|||||||||1157957868|3129664
221704258472867|84734|ZCTA5 84734|1162321054|3215643|G6350|B5|S|27890246519373|4933100|Hanksville town|4363186|85979|G4110|C1|A|4363186|85979
221704258472873|84735|ZCTA5 84735|355731090|2097|G6350|B5|S|||||||||351007851|2097
221704258472873|84735|ZCTA5 84735|355731090|2097|G6350|B5|S|27890230631870|4933760|Hatch town|4723239|0|G4110|C1|A|4723239|0
221704258472875|84736|ZCTA5 84736|360635863|7892|G6350|B5|S|||||||||357151553|7892
221704258472875|84736|ZCTA5 84736|360635863|7892|G6350|B5|S|27890230631871|4934750|Henrieville town|3484310|0|G4110|C1|A|3484310|0
221704258472890|84737|ZCTA5 84737|647822301|3117556|G6350|B5|S|||||||||397583955|851780
221704258472890|84737|ZCTA5 84737|647822301|3117556|G6350|B5|S|278901429704198|4901905|Apple Valley town|102926335|0|G4110|C1|A|102926335|0
221704258472890|84737|ZCTA5 84737|647822301|3117556|G6350|B5|S|278901429704201|4935300|Hildale city|14505185|0|G4110|C1|A|3542584|0
221704258472890|84737|ZCTA5 84737|647822301|3117556|G6350|B5|S|278901429704202|4937170|Hurricane city|136637314|2265776|G4110|C1|A|136008286|2265776
221704258472890|84737|ZCTA5 84737|647822301|3117556|G6350|B5|S|278901429704204|4943440|La Verkin city|33102259|0|G4110|C1|A|23023|0
221704258472890|84737|ZCTA5 84737|647822301|3117556|G6350|B5|S|278901429704212|4980530|Virgin town|32931110|0|G4110|C1|A|4070009|0
221704258472890|84737|ZCTA5 84737|647822301|3117556|G6350|B5|S|278901429704213|4981960|Washington city|90105067|0|G4110|C1|A|3668109|0
221704258472900|84738|ZCTA5 84738|122892373|155243|G6350|B5|S|||||||||98722824|27776
221704258472900|84738|ZCTA5 84738|122892373|155243|G6350|B5|S|278901429704203|4938710|Ivins city|24452493|127467|G4110|C1|A|24169549|127467
221704258472905|84739|ZCTA5 84739|70770910|0|G6350|B5|S|||||||||68520397|0
221704258472905|84739|ZCTA5 84739|70770910|0|G6350|B5|S|27890476905946|4939370|Joseph town|2250513|0|G4110|C1|A|2250513|0
221704258472907|84740|ZCTA5 84740|143665735|4260048|G6350|B5|S|||||||||111411767|3075532
221704258472907|84740|ZCTA5 84740|143665735|4260048|G6350|B5|S|27890188346460|4939590|Junction town|34167244|1184516|G4110|C1|A|32253968|1184516
221704258472929|84741|ZCTA5 84741|3499585611|1417085|G6350|B5|S|||||||||3446724946|1326492
221704258472929|84741|ZCTA5 84741|3499585611|1417085|G6350|B5|S|278901125989837|4905534|Big Water town|15520255|0|G4110|C1|A|15472113|0
221704258472929|84741|ZCTA5 84741|3499585611|1417085|G6350|B5|S|278901125989839|4939920|Kanab city|37388552|90593|G4110|C1|A|37388552|90593
221704258472932|84742|ZCTA5 84742|148364505|69239|G6350|B5|S|||||||||147211501|69239
221704258472932|84742|ZCTA5 84742|148364505|69239|G6350|B5|S|27890476260843|4940030|Kanarraville town|1153004|0|G4110|C1|A|1153004|0
221704258472935|84743|ZCTA5 84743|16290208|0|G6350|B5|S|||||||||1198304|0
221704258472935|84743|ZCTA5 84743|16290208|0|G6350|B5|S|27890188346460|4939590|Junction town|34167244|1184516|G4110|C1|A|1913276|0
221704258472935|84743|ZCTA5 84743|16290208|0|G6350|B5|S|27890188346461|4941350|Kingston town|13985968|0|G4110|C1|A|13178628|0
221704258472939|84744|ZCTA5 84744|279140838|396276|G6350|B5|S|||||||||276983347|396276
221704258472939|84744|ZCTA5 84744|279140838|396276|G6350|B5|S|27890476905947|4941680|Koosharem town|2157491|0|G4110|C1|A|2157491|0
221704258472941|84745|ZCTA5 84745|12951113|0|G6350|B5|S|278901429704204|4943440|La Verkin city|33102259|0|G4110|C1|A|12951113|0
221704258472945|84746|ZCTA5 84746|49845730|0|G6350|B5|S|||||||||26548094|0
221704258472945|84746|ZCTA5 84746|49845730|0|G6350|B5|S|278901429704202|4937170|Hurricane city|136637314|2265776|G4110|C1|A|206152|0
221704258472945|84746|ZCTA5 84746|49845730|0|G6350|B5|S|278901429704205|4944100|Leeds town|16304076|0|G4110|C1|A|16136385|0
221704258472945|84746|ZCTA5 84746|49845730|0|G6350|B5|S|278901429704211|4976900|Toquerville city|57484096|0|G4110|C1|A|6955099|0
221704258472956|84747|ZCTA5 84747|149285064|0|G6350|B5|S|||||||||142286460|0
221704258472956|84747|ZCTA5 84747|149285064|0|G6350|B5|S|280903940364624|4927270|Fremont CDP|4538361|0|G4210|U1|S|4538361|0
221704258472956|84747|ZCTA5 84747|149285064|0|G6350|B5|S|27890246519374|4945530|Loa town|2460243|0|G4110|C1|A|2460243|0
221704258472958|84749|ZCTA5 84749|233362815|24857|G6350|B5|S|||||||||228684014|24857
221704258472958|84749|ZCTA5 84749|233362815|24857|G6350|B5|S|27890246519375|4946410|Lyman town|4678801|0|G4110|C1|A|4678801|0
221704258472964|84750|ZCTA5 84750|341627625|328473|G6350|B5|S|||||||||295061666|295037
221704258472964|84750|ZCTA5 84750|341627625|328473|G6350|B5|S|27890188346462|4948610|Marysvale town|46565959|33436|G4110|C1|A|46565959|33436
221704258472971|84751|ZCTA5 84751|800000065|242573|G6350|B5|S|||||||||794456071|242573
221704258472971|84751|ZCTA5 84751|800000065|242573|G6350|B5|S|27890225395489|4950040|Milford city|5543994|0|G4110|C1|A|5543994|0
221704258472977|84752|ZCTA5 84752|130016208|4010745|G6350|B5|S|||||||||128319857|4010745
221704258472977|84752|ZCTA5 84752|130016208|4010745|G6350|B5|S|27890225395490|4950590|Minersville town|5633036|0|G4110|C1|A|1696351|0
221704258472979|84753|ZCTA5 84753|721942010|10244|G6350|B5|S|||||||||721335109|10244
221704258472979|84753|ZCTA5 84753|721942010|10244|G6350|B5|S|2809015500898954|4950810|Modena CDP|606901|0|G4210|U1|S|606901|0
221704258472985|84754|ZCTA5 84754|206618455|45257|G6350|B5|S|||||||||191600702|45257
221704258472985|84754|ZCTA5 84754|206618455|45257|G6350|B5|S|27890476905943|4912260|Central Valley town|5458005|0|G4110|C1|A|5424834|0
221704258472985|84754|ZCTA5 84754|206618455|45257|G6350|B5|S|27890476905948|4951360|Monroe city|9248240|0|G4110|C1|A|9248240|0
221704258472985|84754|ZCTA5 84754|206618455|45257|G6350|B5|S|27890476905950|4963570|Richfield city|15360615|0|G4110|C1|A|344679|0
221704258472987|84755|ZCTA5 84755|186551230|0|G6350|B5|S|||||||||180553372|0
221704258472987|84755|ZCTA5 84755|186551230|0|G6350|B5|S|278901125989840|4957080|Orderville town|22577760|0|G4110|C1|A|5997858|0
221704258472990|84756|ZCTA5 84756|184120973|0|G6350|B5|S|||||||||173818044|0
221704258472990|84756|ZCTA5 84756|184120973|0|G6350|B5|S|280903940364504|4954330|Newcastle CDP|10302929|0|G4210|U1|S|10302929|0
221704258472995|84757|ZCTA5 84757|139292328|221390|G6350|B5|S|||||||||137705893|221390
221704258472995|84757|ZCTA5 84757|139292328|221390|G6350|B5|S|278901429704206|4954440|New Harmony town|1586435|0|G4110|C1|A|1586435|0
221704258472997|84758|ZCTA5 84758|341953438|56081|G6350|B5|S|||||||||325373536|56081
221704258472997|84758|ZCTA5 84758|341953438|56081|G6350|B5|S|278901125989840|4957080|Orderville town|22577760|0|G4110|C1|A|16579902|0
221704258473008|84759|ZCTA5 84759|1199856806|4300168|G6350|B5|S|||||||||1191869975|4300168
221704258473008|84759|ZCTA5 84759|1199856806|4300168|G6350|B5|S|27890230631872|4957740|Panguitch city|7986831|0|G4110|C1|A|7986831|0
221704258473013|84760|ZCTA5 84760|814654565|475455|G6350|B5|S|||||||||812299242|475455
221704258473013|84760|ZCTA5 84760|814654565|475455|G6350|B5|S|27890476260844|4957960|Paragonah town|1743848|0|G4110|C1|A|1743848|0
221704258473013|84760|ZCTA5 84760|814654565|475455|G6350|B5|S|27890476260845|4958510|Parowan city|17851779|0|G4110|C1|A|611475|0
221704258473029|84761|ZCTA5 84761|329207270|555937|G6350|B5|S|||||||||311966966|555937
221704258473029|84761|ZCTA5 84761|329207270|555937|G6350|B5|S|27890476260845|4958510|Parowan city|17851779|0|G4110|C1|A|17240304|0
221704258473034|84762|ZCTA5 84762|443633922|1267224|G6350|B5|S|||||||||443633922|1267224
221704258473036|84763|ZCTA5 84763|37308455|0|G6350|B5|S|||||||||17221058|0
221704258473036|84763|ZCTA5 84763|37308455|0|G6350|B5|S|278901429704207|4964560|Rockville town|21946245|0|G4110|C1|A|20087397|0
221704258473038|84764|ZCTA5 84764|400928608|32706|G6350|B5|S|||||||||392840275|31955
221704258473038|84764|ZCTA5 84764|400928608|32706|G6350|B5|S|278902166501975|4908787|Bryce Canyon City town|8665641|751|G4110|C1|A|8088333|751
221704258473047|84765|ZCTA5 84765|124544694|14678|G6350|B5|S|||||||||110554406|0
221704258473047|84765|ZCTA5 84765|124544694|14678|G6350|B5|S|278901429704203|4938710|Ivins city|24452493|127467|G4110|C1|A|55083|0
221704258473047|84765|ZCTA5 84765|124544694|14678|G6350|B5|S|278901429704208|4965330|St. George city|203204928|7291|G4110|C1|A|110497|0
221704258473047|84765|ZCTA5 84765|124544694|14678|G6350|B5|S|278901429704209|4967660|Santa Clara city|15850999|14678|G4110|C1|A|13824708|14678
221704258473050|84766|ZCTA5 84766|337245783|475472|G6350|B5|S|||||||||337245783|475472
221704258473054|84767|ZCTA5 84767|590690809|0|G6350|B5|S|||||||||576873840|0
221704258473054|84767|ZCTA5 84767|590690809|0|G6350|B5|S|278901429704207|4964560|Rockville town|21946245|0|G4110|C1|A|1858848|0
221704258473054|84767|ZCTA5 84767|590690809|0|G6350|B5|S|278901429704210|4971840|Springdale town|11958121|0|G4110|C1|A|11958121|0
221704258473072|84770|ZCTA5 84770|186629417|7291|G6350|B5|S|||||||||107855361|0
221704258473072|84770|ZCTA5 84770|186629417|7291|G6350|B5|S|278901429704203|4938710|Ivins city|24452493|127467|G4110|C1|A|227861|0
221704258473072|84770|ZCTA5 84770|186629417|7291|G6350|B5|S|278901429704208|4965330|St. George city|203204928|7291|G4110|C1|A|76519904|7291
221704258473072|84770|ZCTA5 84770|186629417|7291|G6350|B5|S|278901429704209|4967660|Santa Clara city|15850999|14678|G4110|C1|A|2026291|0
221704258473075|84772|ZCTA5 84772|3791256|5852|G6350|B5|S|||||||||2032864|0
221704258473075|84772|ZCTA5 84772|3791256|5852|G6350|B5|S|280903940364599|4974040|Summit CDP|1758392|5852|G4210|U1|S|1758392|5852
221704258473080|84773|ZCTA5 84773|151363393|41456|G6350|B5|S|||||||||140973364|41456
221704258473080|84773|ZCTA5 84773|151363393|41456|G6350|B5|S|280903940364641|4975470|Teasdale CDP|10390029|0|G4210|U1|S|10390029|0
221704258473087|84774|ZCTA5 84774|65592390|0|G6350|B5|S|||||||||7238500|0
221704258473087|84774|ZCTA5 84774|65592390|0|G6350|B5|S|278901429704202|4937170|Hurricane city|136637314|2265776|G4110|C1|A|3431|0
221704258473087|84774|ZCTA5 84774|65592390|0|G6350|B5|S|278901429704204|4943440|La Verkin city|33102259|0|G4110|C1|A|20128123|0
221704258473087|84774|ZCTA5 84774|65592390|0|G6350|B5|S|278901429704205|4944100|Leeds town|16304076|0|G4110|C1|A|167691|0
221704258473087|84774|ZCTA5 84774|65592390|0|G6350|B5|S|278901429704211|4976900|Toquerville city|57484096|0|G4110|C1|A|38054645|0
221704258473097|84775|ZCTA5 84775|1190841189|2467263|G6350|B5|S|||||||||1186531256|2467263
221704258473097|84775|ZCTA5 84775|1190841189|2467263|G6350|B5|S|27890246519376|4977010|Torrey town|4309933|0|G4110|C1|A|4309933|0
221704258473100|84776|ZCTA5 84776|26100502|56310|G6350|B5|S|||||||||7350908|0
221704258473100|84776|ZCTA5 84776|26100502|56310|G6350|B5|S|27890230631873|4977560|Tropic town|20496822|56310|G4110|C1|A|18749594|56310
221704258473104|84779|ZCTA5 84779|600880957|1127163|G6350|B5|S|||||||||571600411|1127163
221704258473104|84779|ZCTA5 84779|600880957|1127163|G6350|B5|S|278901429704202|4937170|Hurricane city|136637314|2265776|G4110|C1|A|419445|0
221704258473104|84779|ZCTA5 84779|600880957|1127163|G6350|B5|S|278901429704212|4980530|Virgin town|32931110|0|G4110|C1|A|28861101|0
221704258473120|84780|ZCTA5 84780|159982821|30820|G6350|B5|S|||||||||70127454|30820
221704258473120|84780|ZCTA5 84780|159982821|30820|G6350|B5|S|278901429704208|4965330|St. George city|203204928|7291|G4110|C1|A|3885267|0
221704258473120|84780|ZCTA5 84780|159982821|30820|G6350|B5|S|278901429704213|4981960|Washington city|90105067|0|G4110|C1|A|85970100|0
221704258473122|84781|ZCTA5 84781|192396784|30847|G6350|B5|S|||||||||183532034|30847
221704258473122|84781|ZCTA5 84781|192396784|30847|G6350|B5|S|280903940364592|4960270|Pine Valley CDP|8864750|0|G4210|U1|S|8864750|0
221704258473127|84782|ZCTA5 84782|54088255|20377|G6350|B5|S|||||||||48738240|20377
221704258473127|84782|ZCTA5 84782|54088255|20377|G6350|B5|S|280903940364558|4980310|Veyo CDP|5350015|0|G4210|U1|S|5350015|0
221704258473129|84783|ZCTA5 84783|89097094|57483|G6350|B5|S|||||||||76435738|57483
221704258473129|84783|ZCTA5 84783|89097094|57483|G6350|B5|S|280903940364581|4918090|Dammeron Valley CDP|12661356|0|G4210|U1|S|12661356|0
221704258473132|84784|ZCTA5 84784|10962601|0|G6350|B5|S|278901429704201|4935300|Hildale city|14505185|0|G4110|C1|A|10962601|0
221704258473153|84790|ZCTA5 84790|125199715|0|G6350|B5|S|||||||||2585057|0
221704258473153|84790|ZCTA5 84790|125199715|0|G6350|B5|S|278901429704208|4965330|St. George city|203204928|7291|G4110|C1|A|122147800|0
221704258473153|84790|ZCTA5 84790|125199715|0|G6350|B5|S|278901429704213|4981960|Washington city|90105067|0|G4110|C1|A|466858|0
221704258467494|85003|ZCTA5 85003|4817482|0|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|4817482|0
221704258467515|85004|ZCTA5 85004|5315938|0|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|5315938|0
221704258467542|85006|ZCTA5 85006|10273589|5283|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|10273589|5283
221704258467562|85007|ZCTA5 85007|11923563|44584|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|11923563|44584
221704258467655|85008|ZCTA5 85008|26498201|134615|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|26479366|134615
221704258467655|85008|ZCTA5 85008|26498201|134615|G6350|B5|S|278901230483035|0473000|Tempe city|103448358|559775|G4110|C1|A|18835|0
221704258467735|85009|ZCTA5 85009|37948171|100686|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|37948171|100686
221704258467751|85012|ZCTA5 85012|5838585|14817|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|5838585|14817
221704258467783|85013|ZCTA5 85013|9543731|21662|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|9543731|21662
221704258467808|85014|ZCTA5 85014|10462589|25854|G6350|B5|S|||||||||396448|5122
221704258467808|85014|ZCTA5 85014|10462589|25854|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|10066141|20732
221704258467881|85015|ZCTA5 85015|12705032|30188|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|12705032|30188
221704258468093|85016|ZCTA5 85016|21227642|196841|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|21227642|196841
221704258468146|85017|ZCTA5 85017|13630265|20005|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|13630265|20005
221704258468235|85018|ZCTA5 85018|39064959|114139|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|39064959|114139
221704258468268|85019|ZCTA5 85019|9663476|16769|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|9663476|16769
221704258468451|85020|ZCTA5 85020|22745964|65272|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|22745964|65272
221704258468594|85021|ZCTA5 85021|17979059|78626|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|17979059|78626
221704258468839|85022|ZCTA5 85022|24347628|4009|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|24347628|4009
221704258468880|85023|ZCTA5 85023|19200312|18972|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|19200312|18972
221704258468969|85024|ZCTA5 85024|30357702|83136|G6350|B5|S|||||||||928090|73345
221704258468969|85024|ZCTA5 85024|30357702|83136|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|29429612|9791
2217026263094482|85026|ZCTA5 85026|406488|0|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|406488|0
221704258469061|85027|ZCTA5 85027|30343454|61302|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|30343454|61302
221704258469111|85028|ZCTA5 85028|17743961|0|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|17743961|0
221704258469152|85029|ZCTA5 85029|24233517|80467|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|24233517|80467
221704258469189|85031|ZCTA5 85031|10519493|31995|G6350|B5|S|278901230483024|0427820|Glendale city|159532413|1036612|G4110|C1|A|33284|0
221704258469189|85031|ZCTA5 85031|10519493|31995|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|10486209|31995
221704258469288|85032|ZCTA5 85032|32019180|16891|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|32019180|16891
221704258469332|85033|ZCTA5 85033|15845237|24992|G6350|B5|S|278901230483024|0427820|Glendale city|159532413|1036612|G4110|C1|A|57614|0
221704258469332|85033|ZCTA5 85033|15845237|24992|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|15787623|24992
221704258469384|85034|ZCTA5 85034|29953768|47714|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|29953768|47714
221704258469431|85035|ZCTA5 85035|14494236|0|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|14494236|0
221704258469446|85037|ZCTA5 85037|21179608|34364|G6350|B5|S|||||||||995875|2146
221704258469446|85037|ZCTA5 85037|21179608|34364|G6350|B5|S|278901230483024|0427820|Glendale city|159532413|1036612|G4110|C1|A|38671|0
221704258469446|85037|ZCTA5 85037|21179608|34364|G6350|B5|S|278901230483031|0455000|Phoenix city|1341601620|2925264|G4110|C1|A|20017556|32218
221704258469446|85037|ZCTA5 85037|21179608|34364|G6350|B5|S|278901230483036|0474190|Tolleson city|14849654|0|G4110|C1|A|127506|0
